age,sex,weight_kg,height_cm,bmi,goal,fitness_level,sessions_per_week,session_duration_min,activity_level,has_gym,has_dumbbells,has_barbell,has_pullup_bar,injury_knee,injury_back,injury_shoulder,program_type
46,0,73.4,176,23.7,0,0,3,32,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
51,1,60.7,166,22.03,2,0,2,40,3,1,0,1,0,1,0,0,beg_injury_safe_home_3x
27,1,56.9,153,24.31,0,0,4,41,3,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
19,0,70.5,189,19.74,2,0,4,34,2,0,1,0,0,0,1,0,beg_injury_safe_home_3x
38,0,89.1,186,25.75,0,1,3,55,2,1,1,1,0,0,0,0,int_fat_loss_gym_4x
39,0,60.3,175,19.69,2,0,4,42,1,0,0,0,1,0,0,0,beg_maintain_home_3x
18,0,75.4,174,24.9,0,1,4,44,3,0,0,0,1,0,0,0,int_fat_loss_home_4x
26,1,56.5,162,21.53,2,0,3,24,1,0,1,0,0,0,0,0,beg_maintain_home_3x
51,1,46.7,165,17.15,1,1,5,54,2,1,0,1,0,0,0,0,int_muscle_gym_5x
31,0,94.3,179,29.43,0,0,3,32,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
53,1,68.5,161,26.43,1,2,6,54,4,0,1,0,1,0,0,0,int_muscle_home_4x
36,0,89.6,187,25.62,1,0,3,28,2,0,0,0,1,0,0,0,beg_muscle_home_3x
18,0,87.0,179,27.15,2,2,5,42,5,0,1,0,0,0,0,0,int_maintain_gym_4x
25,0,81.7,187,23.36,2,0,4,20,2,0,1,0,0,0,0,0,beg_maintain_home_3x
43,1,54.8,168,19.42,2,0,4,35,1,0,1,0,0,0,0,0,beg_maintain_home_3x
43,1,67.7,159,26.78,2,0,4,37,1,0,1,0,1,0,0,1,beg_injury_safe_home_3x
20,0,75.8,169,26.54,0,1,5,59,2,0,1,0,0,0,0,0,int_fat_loss_home_4x
55,1,69.3,164,25.77,2,2,5,59,4,1,1,1,0,0,0,0,int_maintain_gym_4x
44,1,64.2,165,23.58,2,0,3,28,1,0,0,0,0,0,1,0,beg_injury_safe_home_3x
29,1,61.3,163,23.07,1,0,4,44,1,0,1,0,0,0,0,0,beg_muscle_home_3x
20,0,65.9,178,20.8,1,0,2,42,3,1,0,1,0,0,0,0,beg_muscle_gym_3x
54,1,64.4,158,25.8,0,1,3,59,2,0,1,0,0,0,0,0,int_fat_loss_home_4x
28,1,72.4,167,25.96,0,2,5,42,4,1,0,0,0,0,0,0,adv_fat_loss_gym_5x
25,1,68.4,167,24.53,1,0,2,43,3,1,0,0,0,0,0,0,beg_muscle_gym_3x
43,1,60.0,158,24.03,0,0,4,49,2,0,1,0,1,0,0,0,beg_fat_loss_home_4x
19,0,59.4,179,18.54,2,1,3,47,4,0,1,0,0,0,0,0,int_maintain_gym_4x
53,1,76.7,155,31.93,1,1,3,42,1,0,1,0,0,0,1,0,beg_injury_safe_home_3x
44,1,70.5,163,26.53,0,0,2,38,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
21,0,53.0,184,15.65,0,0,3,40,2,1,1,1,0,0,0,0,beg_fat_loss_gym_3x
55,1,76.3,163,28.72,2,0,3,43,2,1,1,1,0,0,0,0,int_maintain_gym_3x
33,1,75.1,159,29.71,0,0,2,20,3,0,1,0,0,0,1,0,beg_injury_safe_home_3x
54,1,80.0,170,27.68,1,0,4,43,4,0,1,0,0,0,0,1,beg_injury_safe_home_3x
42,1,64.4,155,26.81,2,2,5,67,5,0,0,0,1,0,0,0,int_maintain_gym_4x
49,0,62.6,173,20.92,2,0,4,27,1,1,1,0,0,0,0,0,int_maintain_gym_3x
42,0,51.5,176,16.63,1,1,4,56,2,0,1,0,0,0,0,0,int_muscle_home_4x
46,0,87.7,184,25.9,0,1,3,45,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
37,1,72.2,168,25.58,1,0,2,31,2,0,0,0,0,0,0,0,beg_muscle_home_3x
24,0,60.2,177,19.22,0,1,3,32,4,1,0,0,0,0,0,0,int_fat_loss_gym_4x
25,1,57.5,163,21.64,2,1,5,51,2,0,0,0,1,0,0,0,int_maintain_gym_4x
43,1,48.0,167,17.21,1,0,4,20,3,0,0,0,1,0,0,0,beg_muscle_home_3x
23,1,54.4,164,20.23,2,1,4,63,3,1,0,1,0,0,0,0,int_maintain_gym_4x
30,1,59.7,162,22.75,2,2,6,59,4,0,1,0,0,0,0,0,int_maintain_gym_4x
27,0,86.2,180,26.6,2,1,5,75,4,1,0,0,1,0,0,0,int_maintain_gym_4x
54,1,84.9,174,28.04,0,0,3,45,1,1,1,0,0,0,0,0,beg_fat_loss_gym_3x
49,1,68.3,162,26.02,2,1,3,64,3,1,1,0,1,0,0,0,int_maintain_gym_4x
27,1,51.7,170,17.89,1,1,3,65,3,1,0,1,0,0,0,0,int_muscle_gym_4x
24,1,69.8,153,29.82,0,1,5,37,4,1,1,1,0,0,0,0,int_fat_loss_gym_4x
35,0,54.1,167,19.4,1,0,4,55,1,0,1,0,1,0,0,0,beg_muscle_home_3x
45,0,97.9,179,30.55,2,0,2,32,3,1,0,0,0,0,0,0,int_maintain_gym_3x
32,0,78.7,168,27.88,2,0,2,42,1,1,0,0,0,0,0,0,int_maintain_gym_3x
46,0,86.9,185,25.39,0,2,6,43,4,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
40,0,72.0,176,23.24,1,0,3,24,1,1,0,0,0,0,0,0,beg_muscle_gym_3x
33,1,73.0,164,27.14,0,2,4,59,3,1,0,1,1,0,0,0,adv_fat_loss_gym_5x
39,1,68.4,154,28.84,1,2,5,80,3,0,1,0,0,0,0,0,int_muscle_home_4x
20,1,59.2,171,20.25,0,0,4,27,2,0,1,0,0,0,0,1,beg_injury_safe_home_3x
22,1,73.4,172,24.81,1,0,3,44,3,0,0,0,1,0,0,0,beg_muscle_home_3x
31,0,69.2,168,24.52,0,0,2,38,3,0,0,0,1,0,0,0,beg_fat_loss_home_3x
39,1,64.2,162,24.46,2,1,3,30,4,1,0,0,0,0,0,0,int_maintain_gym_4x
36,0,72.8,193,19.54,0,1,4,45,4,1,0,0,0,0,0,0,int_fat_loss_gym_4x
33,1,65.8,160,25.7,0,0,4,34,2,0,1,0,1,1,0,0,beg_injury_safe_home_3x
29,1,71.6,156,29.42,1,0,2,28,3,1,0,1,0,0,0,0,beg_muscle_gym_3x
52,0,71.7,185,20.95,0,0,3,53,2,0,1,0,1,1,1,0,beg_injury_safe_home_3x
53,1,58.3,158,23.35,1,1,5,50,3,1,0,1,0,0,0,0,int_muscle_gym_5x
50,0,71.7,175,23.41,2,1,5,59,3,1,0,1,0,0,0,0,int_maintain_gym_4x
39,1,83.7,169,29.31,0,0,2,42,5,1,1,0,1,0,0,0,beg_fat_loss_gym_3x
38,0,85.9,176,27.73,0,0,4,27,1,1,1,0,0,0,1,0,beg_injury_safe_home_3x
52,1,82.6,172,27.92,2,1,3,48,3,1,1,1,0,0,0,0,int_maintain_gym_4x
52,1,53.6,171,18.33,2,2,5,71,4,0,1,0,0,1,1,0,beg_injury_safe_home_3x
28,1,71.3,166,25.87,2,0,4,44,1,0,1,0,0,0,0,0,beg_maintain_home_3x
45,0,67.9,181,20.73,0,1,4,46,3,1,0,1,0,0,0,0,int_fat_loss_gym_4x
18,0,90.3,178,28.5,0,0,4,30,1,0,0,0,0,1,0,0,beg_injury_safe_home_3x
28,1,68.3,167,24.49,1,0,2,29,2,0,0,0,0,0,0,0,beg_muscle_home_3x
44,0,60.0,171,20.52,0,0,4,37,3,1,1,1,0,0,0,1,beg_injury_safe_home_3x
38,0,80.5,181,24.57,0,0,4,35,2,0,1,0,1,0,0,0,beg_fat_loss_home_4x
53,0,76.3,183,22.78,0,0,3,34,1,0,0,0,1,0,0,0,beg_fat_loss_home_3x
42,0,96.7,169,33.86,2,1,5,63,2,1,0,1,1,0,0,0,int_maintain_gym_4x
27,0,82.3,171,28.15,1,1,5,55,4,0,1,0,1,0,1,0,beg_injury_safe_home_3x
24,1,60.1,166,21.81,0,1,4,54,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
54,0,97.8,184,28.89,1,2,5,58,4,0,1,0,0,0,0,0,int_muscle_home_4x
35,0,58.5,173,19.55,0,2,5,65,4,0,0,0,1,0,0,0,adv_fat_loss_gym_5x
39,0,69.5,171,23.77,0,0,4,55,2,1,1,1,0,0,0,0,beg_fat_loss_gym_4x
22,1,63.6,158,25.48,0,0,4,33,2,0,1,0,0,0,1,0,beg_injury_safe_home_3x
21,1,53.1,169,18.59,1,1,3,52,5,0,1,0,0,0,0,0,int_muscle_home_4x
39,0,93.9,191,25.74,1,0,3,33,2,1,1,0,0,0,0,0,beg_muscle_gym_3x
52,0,85.3,173,28.5,2,1,3,50,3,0,0,0,1,0,0,0,int_maintain_gym_4x
31,0,88.3,183,26.37,1,0,3,37,3,0,1,0,0,0,0,0,beg_muscle_home_3x
44,0,86.6,180,26.73,0,2,4,62,4,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
45,0,78.0,194,20.72,2,2,6,66,2,1,0,1,0,0,0,0,int_maintain_gym_4x
20,1,56.3,155,23.43,2,1,4,60,4,1,0,0,0,0,0,1,int_injury_safe_gym_3x
28,0,71.9,179,22.44,0,0,3,36,3,0,1,0,1,0,0,0,beg_fat_loss_home_3x
32,1,73.6,180,22.72,0,1,5,42,2,1,1,1,1,0,0,1,int_injury_safe_gym_3x
53,0,79.0,189,22.12,0,1,3,52,4,0,1,0,1,0,0,0,int_fat_loss_home_4x
38,1,58.1,159,22.98,1,1,5,49,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
41,0,91.0,182,27.47,1,1,4,66,4,0,1,0,0,0,0,0,int_muscle_home_4x
25,1,84.7,164,31.49,1,1,4,39,2,1,0,1,0,0,0,0,int_muscle_gym_4x
36,0,72.2,174,23.85,1,1,5,60,3,0,1,0,0,0,0,0,int_muscle_home_4x
54,0,91.0,180,28.09,0,0,4,38,1,0,1,0,0,0,0,0,beg_fat_loss_home_4x
31,0,78.2,178,24.68,1,1,4,49,2,0,1,0,1,0,0,0,int_muscle_home_4x
31,1,59.9,169,20.97,2,1,5,33,2,0,1,0,1,0,0,0,int_maintain_gym_4x
20,0,85.3,175,27.85,1,0,2,39,2,1,0,1,1,0,0,0,beg_muscle_gym_3x
52,1,53.8,167,19.29,0,1,4,31,1,1,0,0,0,0,0,0,int_fat_loss_gym_4x
23,1,50.3,161,19.41,1,1,4,68,3,0,0,0,1,0,0,0,int_muscle_home_4x
52,0,89.1,181,27.2,2,1,3,30,2,0,0,0,1,0,0,0,int_maintain_gym_4x
26,1,63.2,162,24.08,0,0,4,35,1,0,1,0,1,0,0,0,beg_fat_loss_home_4x
23,1,56.0,174,18.5,1,0,3,37,3,1,0,1,1,0,0,0,beg_muscle_gym_3x
44,0,90.3,176,29.15,1,0,3,40,3,0,0,0,1,0,0,0,beg_muscle_home_3x
28,0,82.3,165,30.23,0,2,4,47,5,1,1,0,0,0,0,0,adv_fat_loss_gym_5x
35,0,77.0,176,24.86,2,1,4,31,3,1,0,1,0,0,0,0,int_maintain_gym_4x
42,0,79.4,178,25.06,2,2,5,75,4,1,1,0,0,0,0,0,int_maintain_gym_4x
30,0,76.3,179,23.81,0,0,3,33,3,0,1,0,1,0,0,0,beg_fat_loss_home_3x
36,1,50.2,159,19.86,1,2,6,52,4,1,0,0,0,0,0,0,adv_strength_gym_5x
50,1,85.0,168,30.12,0,0,3,40,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
30,1,50.2,150,22.31,1,0,3,23,4,0,0,0,1,0,0,0,beg_muscle_home_3x
20,0,71.3,180,22.01,2,0,2,42,2,0,1,0,0,0,0,0,beg_maintain_home_2x
37,1,66.0,169,23.11,0,0,4,42,1,0,0,0,1,0,0,0,beg_fat_loss_home_4x
20,1,58.6,154,24.71,0,0,4,38,2,0,0,0,1,0,0,0,beg_fat_loss_home_4x
45,1,65.5,165,24.06,1,0,2,51,2,0,0,0,0,0,0,1,beg_injury_safe_home_3x
39,1,93.5,160,36.52,2,0,2,29,2,0,1,0,1,0,0,1,beg_injury_safe_home_3x
41,1,54.5,170,18.86,1,0,2,37,1,1,1,0,1,0,0,0,beg_muscle_gym_3x
41,1,45.0,167,16.14,1,1,3,45,4,1,0,0,0,0,1,0,int_injury_safe_gym_3x
28,0,71.6,169,25.07,0,1,5,47,3,1,1,1,1,0,0,0,int_fat_loss_gym_5x
24,0,89.4,191,24.51,0,1,4,62,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
53,0,52.6,182,15.88,1,0,4,37,1,0,1,0,1,0,0,1,beg_injury_safe_home_3x
33,0,90.3,177,28.82,0,0,2,27,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
45,0,87.8,170,30.38,0,0,4,36,2,0,0,0,1,0,0,0,beg_fat_loss_home_4x
53,0,73.0,179,22.78,2,2,5,63,3,0,1,0,0,0,0,0,int_maintain_gym_4x
25,1,88.4,170,30.59,0,0,2,40,2,0,1,0,1,0,0,0,beg_fat_loss_home_3x
22,1,84.0,167,30.12,0,1,3,69,4,0,1,0,1,0,1,0,beg_injury_safe_home_3x
37,0,58.1,179,18.13,0,1,5,48,3,0,0,0,1,0,0,1,beg_injury_safe_home_3x
53,0,56.9,181,17.37,0,2,6,40,3,1,0,0,0,0,0,0,adv_fat_loss_gym_5x
36,0,50.8,178,16.03,2,1,5,44,4,0,1,0,1,0,0,0,int_maintain_gym_4x
26,0,118.4,180,36.54,0,1,5,49,1,0,1,0,1,0,0,1,beg_injury_safe_home_3x
41,0,73.4,167,26.32,1,1,4,48,3,0,1,0,0,0,0,0,int_muscle_home_4x
48,0,60.7,182,18.33,1,1,5,45,4,0,1,0,0,0,0,0,int_muscle_home_4x
22,1,57.2,151,25.09,1,2,5,59,4,1,0,0,0,0,0,1,int_injury_safe_gym_3x
18,0,91.0,192,24.69,2,1,3,52,4,1,0,1,1,0,0,0,int_maintain_gym_4x
21,0,105.2,169,36.83,0,1,4,36,2,0,1,0,1,0,0,0,int_fat_loss_home_4x
33,1,72.3,153,30.89,0,0,4,41,3,0,1,0,0,0,0,0,beg_fat_loss_home_4x
34,1,63.2,161,24.38,1,0,3,30,2,0,1,0,1,0,0,0,beg_muscle_home_3x
27,1,52.9,160,20.66,0,1,4,61,3,1,0,0,0,0,0,0,int_fat_loss_gym_4x
43,1,56.9,158,22.79,1,0,4,20,2,0,0,0,0,0,0,0,beg_muscle_home_3x
53,0,70.4,178,22.22,0,0,4,39,1,0,1,0,0,0,0,0,beg_fat_loss_home_4x
30,0,81.2,187,23.22,0,0,2,51,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
21,0,55.5,173,18.54,2,0,4,26,2,0,1,0,0,0,0,0,beg_maintain_home_3x
24,1,79.1,162,30.14,0,0,4,26,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
26,1,70.2,167,25.17,0,0,2,42,2,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
43,0,80.6,182,24.33,2,0,4,36,3,0,1,0,0,1,1,0,beg_injury_safe_home_3x
50,0,94.7,170,32.77,2,1,3,59,2,1,0,0,1,0,0,0,int_maintain_gym_4x
21,0,92.5,180,28.55,1,0,2,39,2,0,1,0,1,0,1,0,beg_injury_safe_home_3x
31,1,47.3,176,15.27,0,1,4,48,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
35,0,94.1,175,30.73,0,0,4,34,1,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
36,0,94.8,179,29.59,0,1,4,53,4,0,0,0,1,0,0,0,int_fat_loss_home_4x
18,1,77.1,168,27.32,2,0,4,24,2,1,0,1,0,0,0,0,int_maintain_gym_3x
50,0,81.5,174,26.92,0,2,6,59,5,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
55,1,54.9,166,19.92,1,0,2,36,2,0,1,0,0,0,0,0,beg_muscle_home_3x
34,0,72.1,176,23.28,2,0,2,42,1,1,1,1,0,0,0,0,int_maintain_gym_3x
49,1,64.3,150,28.58,0,2,5,53,4,1,0,0,0,0,0,1,int_injury_safe_gym_3x
29,0,85.4,163,32.14,0,1,5,49,4,1,0,1,0,0,0,0,int_fat_loss_gym_5x
43,0,82.9,174,27.38,2,0,2,24,2,0,1,0,0,0,0,0,beg_maintain_home_2x
32,1,52.4,165,19.25,0,1,4,54,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
55,0,94.3,181,28.78,0,1,4,46,5,1,0,1,0,0,0,1,int_injury_safe_gym_3x
43,1,63.2,165,23.21,1,2,6,61,3,1,0,1,0,0,0,0,adv_strength_gym_5x
48,1,68.7,156,28.23,1,2,6,73,5,0,1,0,0,0,0,0,int_muscle_home_4x
45,1,89.9,157,36.47,0,0,3,46,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
50,0,94.0,169,32.91,0,2,5,77,4,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
40,0,56.3,175,18.38,1,1,5,39,2,0,0,0,0,0,0,0,int_muscle_home_4x
20,1,60.8,154,25.64,0,2,5,54,5,1,1,1,0,0,0,1,int_injury_safe_gym_3x
41,0,101.2,184,29.89,0,1,4,44,3,0,1,0,1,0,0,0,int_fat_loss_home_4x
54,0,84.0,175,27.43,2,1,5,40,1,0,1,0,0,0,0,0,int_maintain_gym_4x
29,1,54.5,166,19.78,0,0,2,41,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
39,0,52.4,169,18.35,2,1,4,47,3,0,1,0,1,0,0,0,int_maintain_gym_4x
33,1,64.2,150,28.53,0,1,3,49,2,0,0,0,1,0,0,0,int_fat_loss_home_4x
44,0,93.9,192,25.47,0,2,5,77,5,1,0,0,0,0,0,0,adv_fat_loss_gym_5x
55,1,79.0,167,28.33,1,1,3,37,2,1,0,1,0,0,0,0,int_muscle_gym_4x
52,1,74.6,172,25.22,2,0,3,36,3,0,0,0,0,0,0,0,beg_maintain_home_3x
29,0,95.8,173,32.01,0,0,2,29,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
30,0,95.2,190,26.37,1,1,3,33,4,0,0,0,1,0,0,0,int_muscle_home_4x
35,1,71.2,164,26.47,0,0,3,38,2,1,1,0,0,0,0,0,beg_fat_loss_gym_3x
28,1,70.4,162,26.83,2,0,4,35,3,0,1,0,0,0,0,0,beg_maintain_home_3x
50,0,95.7,185,27.96,1,1,3,53,3,1,0,1,0,0,1,0,int_injury_safe_gym_3x
21,0,82.8,179,25.84,2,1,5,44,4,0,1,0,0,0,0,0,int_maintain_gym_4x
55,1,45.0,156,18.49,0,0,4,46,2,1,0,0,0,0,0,0,beg_fat_loss_gym_4x
54,0,93.8,181,28.63,0,0,3,45,2,0,1,0,0,0,0,1,beg_injury_safe_home_3x
41,0,59.7,177,19.06,0,2,6,76,3,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
48,0,75.4,184,22.27,0,0,3,32,3,0,0,0,1,0,0,0,beg_fat_loss_home_3x
28,0,103.2,179,32.21,0,0,4,45,1,1,0,1,1,0,0,0,beg_fat_loss_gym_4x
36,0,83.9,175,27.4,0,1,4,55,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
51,0,94.2,169,32.98,0,1,3,42,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
45,0,57.9,179,18.07,0,1,3,35,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
27,1,61.6,166,22.35,0,1,4,32,5,0,1,0,0,0,0,0,int_fat_loss_home_4x
26,1,55.2,171,18.88,1,0,4,40,2,0,1,0,1,0,1,0,beg_injury_safe_home_3x
21,1,53.8,174,17.77,0,0,2,35,1,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
45,1,56.6,157,22.96,0,0,3,40,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
36,0,71.2,182,21.49,2,2,5,63,5,1,0,0,0,0,1,0,int_injury_safe_gym_3x
23,0,71.2,173,23.79,2,1,3,34,2,0,1,0,0,0,0,0,int_maintain_gym_4x
41,1,71.5,158,28.64,0,0,4,40,1,0,1,0,1,0,0,0,beg_fat_loss_home_4x
54,0,51.8,172,17.51,2,1,5,42,4,0,1,0,0,1,0,1,beg_injury_safe_home_3x
43,1,83.1,167,29.8,0,1,3,48,3,1,0,1,0,0,0,0,int_fat_loss_gym_4x
28,1,73.0,167,26.18,0,0,4,28,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
41,1,57.3,166,20.79,2,0,3,22,1,0,1,0,0,0,0,1,beg_injury_safe_home_3x
31,0,101.6,177,32.43,0,1,3,40,4,1,1,1,0,0,0,0,int_fat_loss_gym_4x
22,0,74.4,182,22.46,1,0,2,38,4,1,0,1,0,0,0,0,beg_muscle_gym_3x
38,0,73.0,189,20.44,1,2,5,64,3,0,1,0,0,0,1,0,beg_injury_safe_home_3x
51,0,87.2,180,26.91,0,0,4,24,1,0,1,0,1,0,1,0,beg_injury_safe_home_3x
20,1,69.2,172,23.39,0,0,2,42,1,1,1,0,0,0,0,0,beg_fat_loss_gym_3x
22,0,79.0,184,23.33,1,0,3,39,3,1,1,1,0,0,0,0,beg_muscle_gym_3x
20,1,74.5,154,31.41,0,2,6,53,5,0,1,0,1,0,0,0,adv_fat_loss_gym_5x
19,1,48.1,165,17.67,2,1,5,39,4,0,0,0,0,0,0,0,int_maintain_gym_4x
22,0,70.6,173,23.59,0,0,3,32,3,0,1,0,1,0,0,0,beg_fat_loss_home_3x
31,0,97.1,187,27.77,0,2,4,46,3,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
23,0,90.7,186,26.22,0,0,4,20,2,1,0,0,0,0,0,0,beg_fat_loss_gym_3x
24,0,95.7,172,32.35,1,2,4,64,4,1,1,1,0,0,0,0,adv_muscle_gym_5x
21,0,101.0,164,37.55,0,1,5,50,2,0,1,0,1,1,0,0,beg_injury_safe_home_3x
36,0,74.7,185,21.83,0,1,5,52,2,1,0,1,0,0,0,1,int_injury_safe_gym_3x
48,1,62.8,162,23.93,0,1,4,56,4,0,0,0,0,0,0,0,int_fat_loss_home_4x
45,0,76.9,184,22.71,0,0,2,43,2,0,0,0,1,0,0,0,beg_fat_loss_home_3x
18,1,52.7,156,21.66,2,0,4,46,1,1,0,1,1,0,0,0,int_maintain_gym_3x
20,0,78.8,182,23.79,0,0,3,24,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
53,1,60.3,157,24.46,1,2,5,61,4,0,1,0,0,0,0,0,int_muscle_home_4x
46,0,61.8,172,20.89,1,0,2,34,2,0,0,0,1,0,0,0,beg_muscle_home_3x
30,1,49.5,171,16.93,1,2,6,77,5,1,0,1,0,0,0,0,adv_strength_gym_5x
27,1,45.0,169,15.76,1,0,4,28,1,0,1,0,0,0,0,0,beg_muscle_home_3x
40,1,65.2,172,22.04,2,2,6,42,5,0,0,0,1,0,0,0,int_maintain_gym_4x
55,1,52.7,166,19.12,1,0,2,48,1,0,1,0,1,1,0,0,beg_injury_safe_home_3x
50,0,88.2,183,26.34,0,0,3,37,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
51,1,83.6,157,33.92,0,1,5,37,3,1,0,1,0,0,0,0,int_fat_loss_gym_4x
18,1,64.6,163,24.31,2,2,6,40,3,1,0,0,0,0,0,0,int_maintain_gym_4x
49,0,62.8,178,19.82,1,1,4,40,1,0,0,0,0,0,0,0,int_muscle_home_4x
29,1,83.2,162,31.7,2,1,4,46,4,1,0,1,1,0,0,0,int_maintain_gym_4x
22,0,45.0,173,15.04,2,1,4,49,3,0,0,0,0,0,0,1,beg_injury_safe_home_3x
46,1,75.6,162,28.81,0,2,4,83,4,0,1,0,0,0,0,0,adv_fat_loss_gym_5x
21,1,82.0,166,29.76,2,1,5,45,3,0,1,0,0,0,0,0,int_maintain_gym_4x
39,1,59.7,170,20.66,0,1,3,62,4,1,1,1,0,0,0,0,int_fat_loss_gym_4x
23,0,89.2,170,30.87,2,0,4,33,2,0,1,0,0,0,0,0,beg_maintain_home_3x
29,0,72.6,166,26.35,0,0,3,45,2,0,1,0,1,0,0,0,beg_fat_loss_home_3x
40,0,64.1,184,18.93,0,2,6,69,4,0,1,0,1,0,0,0,adv_fat_loss_gym_5x
55,1,52.2,163,19.65,1,1,5,52,1,0,1,0,0,0,1,0,beg_injury_safe_home_3x
36,0,87.7,186,25.35,2,0,2,30,1,0,1,0,0,0,0,0,beg_maintain_home_2x
39,1,51.2,157,20.77,0,0,4,43,1,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
25,1,75.3,164,28.0,0,0,2,41,1,0,1,0,0,0,1,0,beg_injury_safe_home_3x
39,0,76.7,170,26.54,0,0,3,37,2,0,1,0,0,1,1,0,beg_injury_safe_home_3x
24,1,66.7,164,24.8,1,0,2,29,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
31,1,85.9,172,29.04,1,0,2,30,1,1,0,1,0,1,0,0,beg_injury_safe_home_3x
49,1,59.5,165,21.85,0,0,2,46,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
26,0,65.7,172,22.21,1,2,6,68,3,1,0,0,0,0,0,0,adv_strength_gym_5x
45,0,87.8,187,25.11,1,0,4,38,2,1,0,1,0,0,0,0,beg_muscle_gym_4x
35,0,76.4,172,25.82,0,0,3,28,1,0,0,0,1,1,0,0,beg_injury_safe_home_3x
25,0,82.6,167,29.62,0,0,4,39,2,0,1,0,0,0,0,0,beg_fat_loss_home_4x
44,0,104.6,177,33.39,2,0,4,30,2,0,0,0,1,0,0,0,beg_maintain_home_3x
39,1,76.1,163,28.64,2,2,4,68,5,0,1,0,1,0,0,0,int_maintain_gym_4x
53,1,60.4,162,23.01,0,0,3,44,1,1,1,0,0,0,0,0,beg_fat_loss_gym_3x
22,1,51.7,165,18.99,2,2,6,53,2,1,0,1,0,0,0,0,int_maintain_gym_4x
26,0,92.8,179,28.96,0,0,4,33,2,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
53,0,78.3,188,22.15,2,0,3,31,3,1,1,0,0,0,0,0,int_maintain_gym_3x
38,1,52.0,167,18.65,1,1,5,61,2,0,0,0,0,0,0,0,int_muscle_home_4x
34,1,61.0,160,23.83,0,0,2,45,2,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
27,1,89.1,164,33.13,1,2,6,73,5,1,0,0,0,0,0,0,adv_strength_gym_5x
21,1,78.6,165,28.87,0,2,4,66,5,1,0,1,1,0,0,0,adv_fat_loss_gym_5x
25,0,75.5,182,22.79,0,0,4,29,2,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
49,1,53.3,167,19.11,1,0,4,23,3,0,0,0,0,0,0,0,beg_muscle_home_3x
54,1,45.5,160,17.77,2,2,6,59,4,1,0,1,1,0,1,1,int_injury_safe_gym_3x
51,1,86.1,162,32.81,0,0,3,37,1,1,1,1,0,0,0,0,beg_fat_loss_gym_3x
45,1,59.8,163,22.51,1,0,4,47,2,0,0,0,0,0,0,0,beg_muscle_home_3x
44,1,86.0,165,31.59,2,2,5,40,4,1,0,1,0,0,0,0,int_maintain_gym_4x
41,1,83.4,172,28.19,0,2,6,51,5,0,1,0,0,0,0,0,adv_fat_loss_gym_5x
33,1,60.7,171,20.76,1,1,5,34,1,0,1,0,0,0,0,1,beg_injury_safe_home_3x
19,0,77.5,186,22.4,2,1,4,38,3,1,1,1,1,0,0,0,int_maintain_gym_4x
40,0,85.6,176,27.63,2,0,3,48,1,0,1,0,0,0,0,0,beg_maintain_home_3x
28,0,86.7,183,25.89,0,2,5,49,4,1,1,0,1,0,0,0,adv_fat_loss_gym_5x
36,1,72.3,157,29.33,0,0,3,46,4,0,1,0,1,0,0,1,beg_injury_safe_home_3x
19,0,97.7,172,33.02,0,0,3,49,1,0,1,0,1,0,0,0,beg_fat_loss_home_3x
